date,location,scrape_date,team_1,team_2,rank_1,rank_2,elo_1,elo_2,elo_diff_1,team_1_w,draw,team_2_w,team_1_odds,draw_odds,team_2_odds
2024-10-10,European League D in Gibraltar,2024-07-06,Gibraltar,San Marino,180,212,1057,774,283,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2024-10-10,European League D in Moldova,2024-07-06,Moldova,Andorra,120,170,1350,1110,240,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2024-10-10,Friendly in Liechtenstein,2024-07-06,Liechtenstein,Hong Kong,191,179,968,1068,-100,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-10-10,World Cup qualifier in Bolivia,2024-07-06,Bolivia,Colombia,73,4,1551,2030,-479,0.02608695652173913,0.13478260869565217,0.8391304347826087,38.333333333333336,7.419354838709677,1.1917098445595855
2024-10-10,World Cup qualifier in Chile,2024-07-06,Chile,Brazil,40,6,1723,2021,-298,0.1140215716486903,0.23112480739599384,0.6548536209553159,8.77027027027027,4.326666666666667,1.5270588235294118
2024-10-10,World Cup qualifier in Ecuador,2024-07-06,Ecuador,Paraguay,16,49,1871,1661,210,0.6096605744125326,0.2362924281984334,0.15404699738903394,1.640256959314775,4.232044198895028,6.491525423728814
2024-10-10,World Cup qualifier in Peru,2024-07-06,Peru,Uruguay,41,5,1710,2027,-317,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-10,World Cup qualifier in Venezuela,2024-07-06,Venezuela,Argentina,18,1,1820,2142,-322,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-10,CONCACAF League A in Cuba,2024-07-06,Cuba,Trinidad and Tobago,141,102,1295,1413,-118,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-10,CONCACAF League A in French Guiana,2024-07-06,French Guiana,Honduras,143,79,1288,1511,-223,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2024-10-10,CONCACAF League A in Nicaragua,2024-07-06,Nicaragua,Jamaica,122,61,1349,1589,-240,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2024-10-10,CONCACAF League B in Bonaire,2024-07-06,Bonaire,Montserrat,206,185,827,1015,-188,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2024-10-10,CONCACAF League B in St Vincent/Gren,2024-07-06,St Vincent/Gren,El Salvador,178,110,1071,1389,-318,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-11,European League A in Bosnia/Herzeg,2024-07-06,Bosnia/Herzegovina,Germany,89,10,1476,1934,-458,0.02608695652173913,0.13478260869565217,0.8391304347826087,38.333333333333336,7.419354838709677,1.1917098445595855
2024-10-11,European League A in Hungary,2024-07-06,Hungary,Netherlands,23,7,1801,1989,-188,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2024-10-11,European League B in Czechia,2024-07-06,Czechia,Albania,38,55,1732,1631,101,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-11,European League B in Iceland,2024-07-06,Iceland,Wales,68,44,1562,1684,-122,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-11,European League B in Turkey,2024-07-06,Turkey,Montenegro,22,71,1805,1555,250,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2024-10-11,European League B in Ukraine,2024-07-06,Ukraine,Georgia,19,42,1816,1704,112,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-11,European League C in Estonia,2024-07-06,Estonia,Azerbaijan,113,84,1371,1493,-122,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-11,European League C in Slovakia,2024-07-06,Slovakia,Sweden,43,47,1685,1675,10,0.376139188069594,0.3115161557580779,0.3123446561723281,2.6585903083700444,3.210106382978723,3.2015915119363396
2024-10-11,CONCACAF League A in Guadeloupe,2024-07-06,Guadeloupe,Martinique,130,95,1327,1437,-110,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-11,CONCACAF League A in Guyana,2024-07-06,Guyana,Guatemala,146,86,1274,1485,-211,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2024-10-11,CONCACAF League A in Suriname,2024-07-06,Suriname,Costa Rica,135,49,1319,1661,-342,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-11,CONCACAF League B in Aruba,2024-07-06,Aruba,Haiti,189,82,992,1502,-510,0.041025641025641026,0.06153846153846154,0.8974358974358975,24.375,16.25,1.1142857142857143
2024-10-11,CONCACAF League B in Grenada,2024-07-06,Grenada,Curaçao,175,118,1083,1355,-272,0.1140215716486903,0.23112480739599384,0.6548536209553159,8.77027027027027,4.326666666666667,1.5270588235294118
2024-10-11,CONCACAF League B in Sint Maarten,2024-07-06,Sint Maarten,Puerto Rico,204,165,855,1148,-293,0.1140215716486903,0.23112480739599384,0.6548536209553159,8.77027027027027,4.326666666666667,1.5270588235294118
2024-10-11,CONCACAF League B in Saint Martin,2024-07-06,Saint Martin,Saint Lucia,194,174,942,1084,-142,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-12,European League A in Croatia,2024-07-06,Croatia,Scotland,12,36,1916,1735,181,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2024-10-12,European League A in Poland,2024-07-06,Poland,Portugal,39,9,1730,1960,-230,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2024-10-12,European League A in Serbia,2024-07-06,Serbia,Switzerland,24,13,1789,1904,-115,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-12,European League A in Spain,2024-07-06,Spain,Denmark,2,19,2112,1816,296,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2024-10-12,European League C in Belarus,2024-07-06,Belarus,Northern Ireland,96,78,1433,1518,-85,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-10-12,European League C in Bulgaria,2024-07-06,Bulgaria,Luxembourg,85,79,1488,1511,-23,0.3103161397670549,0.3136439267886855,0.37603993344425957,3.222520107238606,3.1883289124668437,2.65929203539823
2024-10-12,European League C in Cyprus,2024-07-06,Cyprus,Romania,138,45,1315,1682,-367,0.07956989247311828,0.16989247311827957,0.7505376344086021,12.567567567567567,5.886075949367089,1.332378223495702
2024-10-12,European League C in Lithuania,2024-07-06,Lithuania,Kosovo,117,81,1356,1505,-149,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-12,Friendly tournament in Vietnam,2024-07-06,India,Lebanon,162,140,1194,1297,-103,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-12,Friendly in the United States,2024-07-06,United States,Panama,31,31,1747,1747,0,0.376139188069594,0.3115161557580779,0.3123446561723281,2.6585903083700444,3.210106382978723,3.2015915119363396
2024-10-12,CONCACAF League B in Antigua & Barbuda,2024-07-06,Antigua and Barbuda,Dominican Republic,190,159,988,1208,-220,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2024-10-12,CONCACAF League B in Dominica,2024-07-06,Dominica,Bermuda,186,168,1008,1126,-118,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-12,CONCACAF League C in Anguilla,2024-07-06,Anguilla,Belize,233,182,599,1039,-440,0.04,0.18769230769230769,0.7723076923076924,25.0,5.327868852459017,1.294820717131474
2024-10-12,CONCACAF League C in the Br Virgin Islands,2024-07-06,British Virgin Islands,Saint Kitts and Nevis,227,176,651,1082,-431,0.04,0.18769230769230769,0.7723076923076924,25.0,5.327868852459017,1.294820717131474
2024-10-12,CONCACAF League C in the US Virgin Isl,2024-07-06,US Virgin Islands,Barbados,230,195,618,930,-312,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-13,European League B in Austria,2024-07-06,Austria,Norway,15,37,1876,1734,142,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-13,European League B in Finland,2024-07-06,Finland,England,57,8,1627,1971,-344,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-13,European League B in Greece,2024-07-06,Greece,Ireland,34,59,1739,1619,120,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-13,European League B in Kazakhstan,2024-07-06,Kazakhstan,Slovenia,92,29,1453,1771,-318,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-13,European League C in Armenia,2024-07-06,Armenia,North Macedonia,90,74,1462,1547,-85,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-10-13,European League C in the Faroe Islands,2024-07-06,Faroe Islands,Latvia,152,134,1246,1321,-75,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-10-13,European League D in Liechtenstein,2024-07-06,Liechtenstein,Gibraltar,191,180,968,1057,-89,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-10-13,European League D in Malta,2024-07-06,Malta,Moldova,151,120,1257,1350,-93,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-10-13,CONCACAF League B in El Salvador,2024-07-06,El Salvador,St Vincent/Gren,110,178,1389,1071,318,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2024-10-13,CONCACAF League B in Montserrat,2024-07-06,Montserrat,Bonaire,185,206,1015,827,188,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2024-10-14,European League A in Belgium,2024-07-06,Belgium,France,10,3,1934,2069,-135,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
2024-10-14,European League A in Bosnia/Herzeg,2024-07-06,Bosnia/Herzegovina,Hungary,89,23,1476,1801,-325,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-14,European League A in Germany,2024-07-06,Germany,Netherlands,10,7,1934,1989,-55,0.2950955943474647,0.28345802161263506,0.42144638403990026,3.388732394366197,3.5278592375366573,2.3727810650887573
2024-10-14,European League A in Italy,2024-07-06,Italy,Israel,14,66,1891,1567,324,0.7140319715808171,0.18650088809946713,0.0994671403197158,1.4004975124378107,5.361904761904762,10.053571428571429
2024-10-14,European League B in Georgia,2024-07-06,Georgia,Albania,42,55,1704,1631,73,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2024-10-14,European League B in Iceland,2024-07-06,Iceland,Turkey,68,22,1562,1805,-243,0.15625,0.23567708333333334,0.6080729166666666,6.4,4.2430939226519335,1.644539614561028
2024-10-14,European League B in Ukraine,2024-07-06,Ukraine,Czechia,19,38,1816,1732,84,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2024-10-14,European League B in Wales,2024-07-06,Wales,Montenegro,44,71,1684,1555,129,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-14,European League C in Azerbaijan,2024-07-06,Azerbaijan,Slovakia,84,43,1493,1685,-192,0.1875,0.25646551724137934,0.5560344827586207,5.333333333333333,3.8991596638655457,1.7984496124031009
2024-10-14,European League C in Estonia,2024-07-06,Estonia,Sweden,113,47,1371,1675,-304,0.10124333925399645,0.17939609236234458,0.7193605683836589,9.87719298245614,5.574257425742575,1.3901234567901235
2024-10-14,CONCACAF League A in Jamaica,2024-07-06,Jamaica,Honduras,61,79,1589,1511,78,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2024-10-14,CONCACAF League A in Nicaragua,2024-07-06,Nicaragua,French Guiana,122,143,1349,1288,61,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2024-10-14,CONCACAF League A in Trinidad & Tobago,2024-07-06,Trinidad and Tobago,Cuba,102,141,1413,1295,118,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-14,CONCACAF League B in Curaçao,2024-07-06,Curaçao,Grenada,118,175,1355,1083,272,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2024-10-14,CONCACAF League B in Haiti,2024-07-06,Haiti,Aruba,82,189,1502,992,510,0.8936170212765957,0.06382978723404255,0.0425531914893617,1.119047619047619,15.666666666666668,23.5
2024-10-14,CONCACAF League B in Puerto Rico,2024-07-06,Puerto Rico,Sint Maarten,165,204,1148,855,293,0.6589861751152074,0.22580645161290322,0.1152073732718894,1.5174825174825175,4.428571428571429,8.68
2024-10-14,CONCACAF League B in Saint Lucia,2024-07-06,Saint Lucia,Saint Martin,174,194,1084,942,142,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-15,World Cup qualifier in China,2024-07-06,China,Indonesia,107,129,1396,1330,66,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2024-10-15,World Cup qualifier in Iran,2024-07-06,Iran,Qatar,21,55,1807,1631,176,0.5538954108858057,0.25933831376734257,0.18676627534685167,1.8053949903660886,3.8559670781893005,5.354285714285714
2024-10-15,World Cup qualifier in Japan,2024-07-06,Japan,Australia,17,27,1856,1774,82,0.4188963210702341,0.2842809364548495,0.2968227424749164,2.3872255489021956,3.51764705882353,3.3690140845070418
2024-10-15,World Cup qualifier in Jordan,2024-07-06,Jordan,Oman,53,76,1635,1529,106,0.47880539499036606,0.28901734104046245,0.2321772639691715,2.0885311871227366,3.4599999999999995,4.3070539419087135
2024-10-15,World Cup qualifier in Kyrgyzstan,2024-07-06,Kyrgyzstan,North Korea,145,108,1279,1395,-116,0.2293488824101069,0.2915451895043732,0.47910592808551994,4.360169491525424,3.4299999999999997,2.0872210953346855
