game_id,date,location,team,opp,score,opp_score,old_elo,opp_elo,elo_diff,result_class
2024-01-24MaliNamibia,2024-01-24,African Nations Cup in Ivory Coast,Namibia,Mali,0,0,1389,1648,-259,D
2024-01-24MoroccoZambia,2024-01-24,African Nations Cup in Ivory Coast,Morocco,Zambia,1,0,1833,1484,349,T1
2024-01-24MoroccoZambia,2024-01-24,African Nations Cup in Ivory Coast,Zambia,Morocco,0,1,1484,1833,-349,T2
2024-01-24South AfricaTunisia,2024-01-24,African Nations Cup in Ivory Coast,South Africa,Tunisia,0,0,1502,1688,-186,D
2024-01-24South AfricaTunisia,2024-01-24,African Nations Cup in Ivory Coast,Tunisia,South Africa,0,0,1688,1502,186,D
2024-01-25BahrainJordan,2024-01-25,Asian Cup in Qatar,Jordan,Bahrain,0,1,1552,1432,120,T2
2024-01-25BahrainJordan,2024-01-25,Asian Cup in Qatar,Bahrain,Jordan,1,0,1432,1552,-120,T1
2024-01-25KyrgyzstanOman,2024-01-25,Asian Cup in Qatar,Kyrgyzstan,Oman,1,1,1234,1533,-299,D
2024-01-25KyrgyzstanOman,2024-01-25,Asian Cup in Qatar,Oman,Kyrgyzstan,1,1,1533,1234,299,D
2024-01-25MalaysiaSouth Korea,2024-01-25,Asian Cup in Qatar,South Korea,Malaysia,3,3,1794,1265,529,D
2024-01-25MalaysiaSouth Korea,2024-01-25,Asian Cup in Qatar,Malaysia,South Korea,3,3,1265,1794,-529,D
2024-01-25Saudi ArabiaThailand,2024-01-25,Asian Cup in Qatar,Thailand,Saudi Arabia,0,0,1416,1617,-201,D
2024-01-25Saudi ArabiaThailand,2024-01-25,Asian Cup in Qatar,Saudi Arabia,Thailand,0,0,1617,1416,201,D
2024-01-27AngolaNamibia,2024-01-27,African Nations Cup in Ivory Coast,Namibia,Angola,0,3,1405,1501,-96,T2
2024-01-27AngolaNamibia,2024-01-27,African Nations Cup in Ivory Coast,Angola,Namibia,3,0,1501,1405,96,T1
2024-01-27NigeriaCameroon,2024-01-27,African Nations Cup in Ivory Coast,Nigeria,Cameroon,2,0,1614,1592,22,T1
2024-01-27NigeriaCameroon,2024-01-27,African Nations Cup in Ivory Coast,Cameroon,Nigeria,0,2,1592,1614,-22,T2
2024-01-28AustraliaIndonesia,2024-01-28,Asian Cup in Qatar,Australia,Indonesia,4,0,1785,1281,504,T1
2024-01-28AustraliaIndonesia,2024-01-28,Asian Cup in Qatar,Indonesia,Australia,0,4,1281,1785,-504,T2
2024-01-28Democratic Republic of CongoEgypt,2024-01-28,African Nations Cup in Ivory Coast,Egypt,Democratic Republic of Congo,1,1,1651,1499,152,D
2024-01-28Democratic Republic of CongoEgypt,2024-01-28,African Nations Cup in Ivory Coast,Democratic Republic of Congo,Egypt,1,1,1499,1651,-152,D
2024-01-28GuineaEquatorial Guinea,2024-01-28,African Nations Cup in Ivory Coast,Guinea,Equatorial Guinea,1,0,1468,1606,-138,T1
2024-01-28GuineaEquatorial Guinea,2024-01-28,African Nations Cup in Ivory Coast,Equatorial Guinea,Guinea,0,1,1606,1468,138,T2
2024-01-28TajikistanUnited Arab Emirates,2024-01-28,Asian Cup in Qatar,Tajikistan,United Arab Emirates,1,1,1392,1508,-116,D
2024-01-28TajikistanUnited Arab Emirates,2024-01-28,Asian Cup in Qatar,United Arab Emirates,Tajikistan,1,1,1508,1392,116,D
2024-01-29Cape VerdeMauritania,2024-01-29,African Nations Cup in Ivory Coast,Mauritania,Cape Verde,0,1,1409,1545,-136,T2
2024-01-29Cape VerdeMauritania,2024-01-29,African Nations Cup in Ivory Coast,Cape Verde,Mauritania,1,0,1545,1409,136,T1
2024-01-29Ivory CoastSenegal,2024-01-29,African Nations Cup in Ivory Coast,Ivory Coast,Senegal,1,1,1549,1778,-229,D
2024-01-29Ivory CoastSenegal,2024-01-29,African Nations Cup in Ivory Coast,Senegal,Ivory Coast,1,1,1778,1549,229,D
2024-01-29JordanIraq,2024-01-29,Asian Cup in Qatar,Jordan,Iraq,3,2,1519,1673,-154,T1
2024-01-29JordanIraq,2024-01-29,Asian Cup in Qatar,Iraq,Jordan,2,3,1673,1519,154,T2
2024-01-29QatarPalestine,2024-01-29,Asian Cup in Qatar,Qatar,Palestine,2,1,1553,1420,133,T1
2024-01-29QatarPalestine,2024-01-29,Asian Cup in Qatar,Palestine,Qatar,1,2,1420,1553,-133,T2
2024-01-30MaliBurkina Faso,2024-01-30,African Nations Cup in Ivory Coast,Burkina Faso,Mali,1,2,1542,1632,-90,T2
2024-01-30MaliBurkina Faso,2024-01-30,African Nations Cup in Ivory Coast,Mali,Burkina Faso,2,1,1632,1542,90,T1
2024-01-30Saudi ArabiaSouth Korea,2024-01-30,Asian Cup in Qatar,Saudi Arabia,South Korea,1,1,1604,1771,-167,D
2024-01-30Saudi ArabiaSouth Korea,2024-01-30,Asian Cup in Qatar,South Korea,Saudi Arabia,1,1,1771,1604,167,D
2024-01-30South AfricaMorocco,2024-01-30,African Nations Cup in Ivory Coast,South Africa,Morocco,2,0,1514,1839,-325,T1
2024-01-30South AfricaMorocco,2024-01-30,African Nations Cup in Ivory Coast,Morocco,South Africa,0,2,1839,1514,325,T2
2024-01-30UzbekistanThailand,2024-01-30,Asian Cup in Qatar,Uzbekistan,Thailand,2,1,1651,1429,222,T1
2024-01-30UzbekistanThailand,2024-01-30,Asian Cup in Qatar,Thailand,Uzbekistan,1,2,1429,1651,-222,T2
2024-01-31IranSyria,2024-01-31,Asian Cup in Qatar,Iran,Syria,1,1,1844,1438,406,D
2024-01-31IranSyria,2024-01-31,Asian Cup in Qatar,Syria,Iran,1,1,1438,1844,-406,D
2024-01-31JapanBahrain,2024-01-31,Asian Cup in Qatar,Japan,Bahrain,3,1,1872,1465,407,T1
2024-01-31JapanBahrain,2024-01-31,Asian Cup in Qatar,Bahrain,Japan,1,3,1465,1872,-407,T2
2024-02-02Costa RicaEl Salvador,2024-02-02,Friendly in Costa Rica,El Salvador,Costa Rica,0,2,1409,1577,-168,T2
2024-02-02Costa RicaEl Salvador,2024-02-02,Friendly in Costa Rica,Costa Rica,El Salvador,2,0,1577,1409,168,T1
2024-02-02Democratic Republic of CongoGuinea,2024-02-02,African Nations Cup in Ivory Coast,Guinea,Democratic Republic of Congo,1,3,1502,1509,-7,T2
2024-02-02Democratic Republic of CongoGuinea,2024-02-02,African Nations Cup in Ivory Coast,Democratic Republic of Congo,Guinea,3,1,1509,1502,7,T1
2024-02-02JordanTajikistan,2024-02-02,Asian Cup in Qatar,Tajikistan,Jordan,0,1,1400,1554,-154,T2
2024-02-02JordanTajikistan,2024-02-02,Asian Cup in Qatar,Jordan,Tajikistan,1,0,1554,1400,154,T1
2024-02-02NigeriaAngola,2024-02-02,African Nations Cup in Ivory Coast,Nigeria,Angola,1,0,1649,1533,116,T1
2024-02-02NigeriaAngola,2024-02-02,African Nations Cup in Ivory Coast,Angola,Nigeria,0,1,1533,1649,-116,T2
2024-02-02South KoreaAustralia,2024-02-02,Asian Cup in Qatar,Australia,South Korea,1,2,1790,1760,30,T2
2024-02-02South KoreaAustralia,2024-02-02,Asian Cup in Qatar,South Korea,Australia,2,1,1760,1790,-30,T1
2024-02-03Cape VerdeSouth Africa,2024-02-03,African Nations Cup in Ivory Coast,South Africa,Cape Verde,0,0,1579,1561,18,D
2024-02-03Cape VerdeSouth Africa,2024-02-03,African Nations Cup in Ivory Coast,Cape Verde,South Africa,0,0,1561,1579,-18,D
2024-02-03IranJapan,2024-02-03,Asian Cup in Qatar,Japan,Iran,1,2,1879,1823,56,T2
2024-02-03IranJapan,2024-02-03,Asian Cup in Qatar,Iran,Japan,2,1,1823,1879,-56,T1
2024-02-03Ivory CoastMali,2024-02-03,African Nations Cup in Ivory Coast,Mali,Ivory Coast,1,2,1651,1558,93,T2
2024-02-03Ivory CoastMali,2024-02-03,African Nations Cup in Ivory Coast,Ivory Coast,Mali,2,1,1558,1651,-93,T1
2024-02-03QatarUzbekistan,2024-02-03,Asian Cup in Qatar,Qatar,Uzbekistan,1,1,1563,1662,-99,D
2024-02-03QatarUzbekistan,2024-02-03,Asian Cup in Qatar,Uzbekistan,Qatar,1,1,1662,1563,99,D
2024-02-06JordanSouth Korea,2024-02-06,Asian Cup in Qatar,South Korea,Jordan,0,2,1787,1569,218,T2
2024-02-06JordanSouth Korea,2024-02-06,Asian Cup in Qatar,Jordan,South Korea,2,0,1569,1787,-218,T1
2024-02-07Ivory CoastDemocratic Republic of Congo,2024-02-07,African Nations Cup in Ivory Coast,Democratic Republic of Congo,Ivory Coast,0,1,1546,1582,-36,T2
2024-02-07Ivory CoastDemocratic Republic of Congo,2024-02-07,African Nations Cup in Ivory Coast,Ivory Coast,Democratic Republic of Congo,1,0,1582,1546,36,T1
2024-02-07NigeriaSouth Africa,2024-02-07,African Nations Cup in Ivory Coast,Nigeria,South Africa,1,1,1666,1578,88,D
2024-02-07NigeriaSouth Africa,2024-02-07,African Nations Cup in Ivory Coast,South Africa,Nigeria,1,1,1578,1666,-88,D
2024-02-07QatarIran,2024-02-07,Asian Cup in Qatar,Qatar,Iran,3,2,1563,1852,-289,T1
2024-02-07QatarIran,2024-02-07,Asian Cup in Qatar,Iran,Qatar,2,3,1852,1563,289,T2
2024-02-10Democratic Republic of CongoSouth Africa,2024-02-10,African Nations Cup in Ivory Coast,Democratic Republic of Congo,South Africa,0,0,1530,1584,-54,D
2024-02-10Democratic Republic of CongoSouth Africa,2024-02-10,African Nations Cup in Ivory Coast,South Africa,Democratic Republic of Congo,0,0,1584,1530,54,D
2024-02-10QatarJordan,2024-02-10,Asian Cup in Qatar,Qatar,Jordan,3,1,1600,1627,-27,T1
2024-02-10QatarJordan,2024-02-10,Asian Cup in Qatar,Jordan,Qatar,1,3,1627,1600,27,T2
2024-02-11Ivory CoastNigeria,2024-02-11,African Nations Cup in Ivory Coast,Nigeria,Ivory Coast,1,2,1660,1598,62,T2
2024-02-11Ivory CoastNigeria,2024-02-11,African Nations Cup in Ivory Coast,Ivory Coast,Nigeria,2,1,1598,1660,-62,T1
2024-03-01Trinidad and TobagoJamaica,2024-03-01,Friendly in Trinidad and Tobago,Trinidad and Tobago,Jamaica,0,1,1432,1618,-186,T2
2024-03-01Trinidad and TobagoJamaica,2024-03-01,Friendly in Trinidad and Tobago,Jamaica,Trinidad and Tobago,1,0,1618,1432,186,T1
2024-03-03Trinidad and TobagoJamaica,2024-03-03,Friendly in Trinidad and Tobago,Jamaica,Trinidad and Tobago,0,0,1626,1424,202,D
2024-03-03Trinidad and TobagoJamaica,2024-03-03,Friendly in Trinidad and Tobago,Trinidad and Tobago,Jamaica,0,0,1424,1626,-202,D
2024-03-10BangladeshSudan,2024-03-10,Friendly in Saudi Arabia,Bangladesh,Sudan,0,0,937,1316,-379,D
2024-03-10BangladeshSudan,2024-03-10,Friendly in Saudi Arabia,Sudan,Bangladesh,0,0,1316,937,379,D
2024-03-14KazakhstanTurkmenistan,2024-03-14,Friendly in the United Arab Emirates,Kazakhstan,Turkmenistan,2,0,1481,1220,261,T1
2024-03-14KazakhstanTurkmenistan,2024-03-14,Friendly in the United Arab Emirates,Turkmenistan,Kazakhstan,0,2,1220,1481,-261,T2
2024-03-14SudanBangladesh,2024-03-14,Friendly in Saudi Arabia,Sudan,Bangladesh,3,0,1308,945,363,T1
2024-03-14SudanBangladesh,2024-03-14,Friendly in Saudi Arabia,Bangladesh,Sudan,0,3,945,1308,-363,T2
2024-03-15MalaysiaNepal,2024-03-15,Friendly in Malaysia,Nepal,Malaysia,1,5,894,1288,-394,T2
2024-03-15MalaysiaNepal,2024-03-15,Friendly in Malaysia,Malaysia,Nepal,5,1,1288,894,394,T1
2024-03-17Sint MaartenAnguilla,2024-03-17,Friendly in Sint Maarten,Sint Maarten,Anguilla,1,1,880,548,332,D
2024-03-17Sint MaartenAnguilla,2024-03-17,Friendly in Sint Maarten,Anguilla,Sint Maarten,1,1,548,880,-332,D
2024-03-18Solomon IslandsFiji,2024-03-18,Friendly in the Solomon Islands,Fiji,Solomon Islands,1,2,1204,1308,-104,T2
2024-03-18Solomon IslandsFiji,2024-03-18,Friendly in the Solomon Islands,Solomon Islands,Fiji,2,1,1308,1204,104,T1
2024-03-20BonaireEl Salvador,2024-03-20,Friendly in the United States,Bonaire,El Salvador,1,1,833,1404,-571,D
2024-03-20BonaireEl Salvador,2024-03-20,Friendly in the United States,El Salvador,Bonaire,1,1,1404,833,571,D
2024-03-20EswatiniSomalia,2024-03-20,African Nations Cup qualifier in Morocco,Somalia,Eswatini,0,3,898,1258,-360,T2
2024-03-20EswatiniSomalia,2024-03-20,African Nations Cup qualifier in Morocco,Eswatini,Somalia,3,0,1258,898,360,T1
2024-03-20LiberiaDjibouti,2024-03-20,African Nations Cup qualifier in Morocco,Liberia,Djibouti,2,0,1261,924,337,T1
2024-03-20LiberiaDjibouti,2024-03-20,African Nations Cup qualifier in Morocco,Djibouti,Liberia,0,2,924,1261,-337,T2
2024-03-20San MarinoSaint Kitts and Nevis,2024-03-20,Friendly in San Marino,San Marino,Saint Kitts and Nevis,1,3,778,1079,-301,T2
2024-03-20San MarinoSaint Kitts and Nevis,2024-03-20,Friendly in San Marino,Saint Kitts and Nevis,San Marino,3,1,1079,778,301,T1
2024-03-20TongaSamoa,2024-03-20,Oceania Nations Cup qualifier in Tonga,Samoa,Tonga,4,1,699,525,174,T1
2024-03-20TongaSamoa,2024-03-20,Oceania Nations Cup qualifier in Tonga,Tonga,Samoa,1,4,525,699,-174,T2
2024-03-21AfghanistanIndia,2024-03-21,World Cup  and  Asian Cup qualifier in Saudi Arabia,Afghanistan,India,0,0,1073,1235,-162,D
2024-03-21AfghanistanIndia,2024-03-21,World Cup  and  Asian Cup qualifier in Saudi Arabia,India,Afghanistan,0,0,1235,1073,162,D
2024-03-21AndorraSouth Africa,2024-03-21,Friendly tournament in Algeria,South Africa,Andorra,1,1,1580,1102,478,D
2024-03-21AndorraSouth Africa,2024-03-21,Friendly tournament in Algeria,Andorra,South Africa,1,1,1102,1580,-478,D
2024-03-21AustraliaLebanon,2024-03-21,World Cup  and  Asian Cup qualifier in Australia,Australia,Lebanon,2,0,1763,1286,477,T1
2024-03-21AustraliaLebanon,2024-03-21,World Cup  and  Asian Cup qualifier in Australia,Lebanon,Australia,0,2,1286,1763,-477,T2
2024-03-21BahrainNepal,2024-03-21,World Cup  and  Asian Cup qualifier in Bahrain,Bahrain,Nepal,5,0,1458,892,566,T1
2024-03-21BahrainNepal,2024-03-21,World Cup  and  Asian Cup qualifier in Bahrain,Nepal,Bahrain,0,5,892,1458,-566,T2
2024-03-21BelizePuerto Rico,2024-03-21,Friendly in Belize,Belize,Puerto Rico,1,1,1058,1147,-89,D
2024-03-21BelizePuerto Rico,2024-03-21,Friendly in Belize,Puerto Rico,Belize,1,1,1147,1058,89,D
2024-03-21Bosnia and HerzegovinaUkraine,2024-03-21,European Championship qualifier in Bosnia and Herzegovina,Ukraine,Bosnia and Herzegovina,2,1,1850,1485,365,T1
2024-03-21Bosnia and HerzegovinaUkraine,2024-03-21,European Championship qualifier in Bosnia and Herzegovina,Bosnia and Herzegovina,Ukraine,1,2,1485,1850,-365,T2
2024-03-21Cape VerdeGuyana,2024-03-21,Friendly tournament in Saudi Arabia,Cape Verde,Guyana,1,0,1562,1274,288,T1
2024-03-21Cape VerdeGuyana,2024-03-21,Friendly tournament in Saudi Arabia,Guyana,Cape Verde,0,1,1274,1562,-288,T2
2024-03-21CyprusLatvia,2024-03-21,Friendly in Cyprus,Latvia,Cyprus,1,1,1347,1322,25,D
2024-03-21CyprusLatvia,2024-03-21,Friendly in Cyprus,Cyprus,Latvia,1,1,1322,1347,-25,D
2024-03-21EcuadorGuatemala,2024-03-21,Friendly in the United States,Ecuador,Guatemala,2,0,1883,1484,399,T1
2024-03-21EcuadorGuatemala,2024-03-21,Friendly in the United States,Guatemala,Ecuador,0,2,1484,1883,-399,T2
2024-03-21EthiopiaLesotho,2024-03-21,Friendly in Ethiopia,Lesotho,Ethiopia,2,1,1242,1303,-61,T1
2024-03-21EthiopiaLesotho,2024-03-21,Friendly in Ethiopia,Ethiopia,Lesotho,1,2,1303,1242,61,T2
2024-03-21GeorgiaLuxembourg,2024-03-21,European Championship qualifier in Georgia,Luxembourg,Georgia,0,2,1520,1638,-118,T2
2024-03-21GeorgiaLuxembourg,2024-03-21,European Championship qualifier in Georgia,Georgia,Luxembourg,2,0,1638,1520,118,T1
2024-03-21GreeceKazakhstan,2024-03-21,European Championship qualifier in Greece,Greece,Kazakhstan,5,0,1729,1486,243,T1
2024-03-21GreeceKazakhstan,2024-03-21,European Championship qualifier in Greece,Kazakhstan,Greece,0,5,1486,1729,-243,T2
2024-03-21GuineaVanuatu,2024-03-21,Friendly tournament in Saudi Arabia,Guinea,Vanuatu,6,0,1465,1080,385,T1
2024-03-21GuineaVanuatu,2024-03-21,Friendly tournament in Saudi Arabia,Vanuatu,Guinea,0,6,1080,1465,-385,T2
2024-03-21Hong KongUzbekistan,2024-03-21,World Cup  and  Asian Cup qualifier in Hong Kong,Hong Kong,Uzbekistan,0,2,1060,1662,-602,T2
2024-03-21Hong KongUzbekistan,2024-03-21,World Cup  and  Asian Cup qualifier in Hong Kong,Uzbekistan,Hong Kong,2,0,1662,1060,602,T1
2024-03-21IcelandIsrael,2024-03-21,European Championship qualifier in Hungary,Iceland,Israel,4,1,1506,1603,-97,T1
2024-03-21IcelandIsrael,2024-03-21,European Championship qualifier in Hungary,Israel,Iceland,1,4,1603,1506,97,T2
2024-03-21IndonesiaVietnam,2024-03-21,World Cup  and  Asian Cup qualifier in Indonesia,Vietnam,Indonesia,0,1,1333,1276,57,T2
2024-03-21IndonesiaVietnam,2024-03-21,World Cup  and  Asian Cup qualifier in Indonesia,Indonesia,Vietnam,1,0,1276,1333,-57,T1
2024-03-21IranTurkmenistan,2024-03-21,World Cup  and  Asian Cup qualifier in Iran,Turkmenistan,Iran,0,5,1215,1815,-600,T2
2024-03-21IranTurkmenistan,2024-03-21,World Cup  and  Asian Cup qualifier in Iran,Iran,Turkmenistan,5,0,1815,1215,600,T1
2024-03-21IraqPhilippines,2024-03-21,World Cup  and  Asian Cup qualifier in Iraq,Iraq,Philippines,1,0,1638,1050,588,T1
2024-03-21IraqPhilippines,2024-03-21,World Cup  and  Asian Cup qualifier in Iraq,Philippines,Iraq,0,1,1050,1638,-588,T2
2024-03-21ItalyVenezuela,2024-03-21,Friendly in the United States,Venezuela,Italy,1,2,1755,1938,-183,T2
2024-03-21ItalyVenezuela,2024-03-21,Friendly in the United States,Italy,Venezuela,2,1,1938,1755,183,T1
2024-03-21JapanNorth Korea,2024-03-21,World Cup  and  Asian Cup qualifier in Japan,North Korea,Japan,0,1,1367,1850,-483,T2
2024-03-21JapanNorth Korea,2024-03-21,World Cup  and  Asian Cup qualifier in Japan,Japan,North Korea,1,0,1850,1367,483,T1
2024-03-21LithuaniaGibraltar,2024-03-21,European Nations League C in Portugal,Gibraltar,Lithuania,0,1,1058,1320,-262,T2
2024-03-21LithuaniaGibraltar,2024-03-21,European Nations League C in Portugal,Lithuania,Gibraltar,1,0,1320,1058,262,T1
2024-03-21MaltaSlovenia,2024-03-21,Friendly in Malta,Malta,Slovenia,2,2,1250,1724,-474,D
2024-03-21MaltaSlovenia,2024-03-21,Friendly in Malta,Slovenia,Malta,2,2,1724,1250,474,D
2024-03-21MexicoPanama,2024-03-21,CONCACAF Nations League in the United States,Mexico,Panama,3,0,1794,1766,28,T1
2024-03-21MexicoPanama,2024-03-21,CONCACAF Nations League in the United States,Panama,Mexico,0,3,1766,1794,-28,T2
2024-03-21MontenegroBelarus,2024-03-21,Friendly in Turkey,Belarus,Montenegro,0,2,1469,1550,-81,T2
2024-03-21MontenegroBelarus,2024-03-21,Friendly in Turkey,Montenegro,Belarus,2,0,1550,1469,81,T1
2024-03-21MyanmarSyria,2024-03-21,World Cup  and  Asian Cup qualifier in Myanmar,Syria,Myanmar,1,1,1459,906,553,D
2024-03-21MyanmarSyria,2024-03-21,World Cup  and  Asian Cup qualifier in Myanmar,Myanmar,Syria,1,1,906,1459,-553,D
2024-03-21OmanMalaysia,2024-03-21,World Cup  and  Asian Cup qualifier in Oman,Oman,Malaysia,2,0,1516,1290,226,T1
2024-03-21OmanMalaysia,2024-03-21,World Cup  and  Asian Cup qualifier in Oman,Malaysia,Oman,0,2,1290,1516,-226,T2
2024-03-21PakistanJordan,2024-03-21,World Cup  and  Asian Cup qualifier in Pakistan,Pakistan,Jordan,0,3,829,1597,-768,T2
2024-03-21PakistanJordan,2024-03-21,World Cup  and  Asian Cup qualifier in Pakistan,Jordan,Pakistan,3,0,1597,829,768,T1
2024-03-21PalestineBangladesh,2024-03-21,World Cup  and  Asian Cup qualifier in Kuwait,Bangladesh,Palestine,0,5,941,1410,-469,T2
2024-03-21PalestineBangladesh,2024-03-21,World Cup  and  Asian Cup qualifier in Kuwait,Palestine,Bangladesh,5,0,1410,941,469,T1
2024-03-21PolandEstonia,2024-03-21,European Championship qualifier in Poland,Estonia,Poland,1,5,1363,1710,-347,T2
2024-03-21PolandEstonia,2024-03-21,European Championship qualifier in Poland,Poland,Estonia,5,1,1710,1363,347,T1
2024-03-21PortugalSweden,2024-03-21,Friendly in Portugal,Portugal,Sweden,5,2,2033,1695,338,T1
2024-03-21PortugalSweden,2024-03-21,Friendly in Portugal,Sweden,Portugal,2,5,1695,2033,-338,T2
2024-03-21QatarKuwait,2024-03-21,World Cup  and  Asian Cup qualifier in Qatar,Kuwait,Qatar,0,3,1347,1630,-283,T2
2024-03-21QatarKuwait,2024-03-21,World Cup  and  Asian Cup qualifier in Qatar,Qatar,Kuwait,3,0,1630,1347,283,T1
2024-03-21RussiaSerbia,2024-03-21,Friendly in Russia,Serbia,Russia,0,4,1802,1756,46,T2
2024-03-21RussiaSerbia,2024-03-21,Friendly in Russia,Russia,Serbia,4,0,1756,1802,-46,T1
2024-03-21Saudi ArabiaTajikistan,2024-03-21,World Cup  and  Asian Cup qualifier in Saudi Arabia,Tajikistan,Saudi Arabia,0,1,1385,1615,-230,T2
2024-03-21Saudi ArabiaTajikistan,2024-03-21,World Cup  and  Asian Cup qualifier in Saudi Arabia,Saudi Arabia,Tajikistan,1,0,1615,1385,230,T1
2024-03-21SingaporeChina,2024-03-21,World Cup  and  Asian Cup qualifier in Singapore,Singapore,China,2,2,1115,1407,-292,D
2024-03-21SingaporeChina,2024-03-21,World Cup  and  Asian Cup qualifier in Singapore,China,Singapore,2,2,1407,1115,292,D
2024-03-21Solomon IslandsFiji,2024-03-21,Friendly in the Solomon Islands,Fiji,Solomon Islands,2,0,1199,1313,-114,T1
2024-03-21Solomon IslandsFiji,2024-03-21,Friendly in the Solomon Islands,Solomon Islands,Fiji,0,2,1313,1199,114,T2
2024-03-21South KoreaThailand,2024-03-21,World Cup  and  Asian Cup qualifier in South Korea,South Korea,Thailand,1,1,1729,1418,311,D
2024-03-21South KoreaThailand,2024-03-21,World Cup  and  Asian Cup qualifier in South Korea,Thailand,South Korea,1,1,1418,1729,-311,D
2024-03-21TaiwanKyrgyzstan,2024-03-21,World Cup  and  Asian Cup qualifier in Taiwan,Kyrgyzstan,Taiwan,2,0,1251,924,327,T1
2024-03-21TaiwanKyrgyzstan,2024-03-21,World Cup  and  Asian Cup qualifier in Taiwan,Taiwan,Kyrgyzstan,0,2,924,1251,-327,T2
2024-03-21United Arab EmiratesYemen,2024-03-21,World Cup  and  Asian Cup qualifier in the United Arab Emirates,United Arab Emirates,Yemen,2,1,1500,1102,398,T1
2024-03-21United Arab EmiratesYemen,2024-03-21,World Cup  and  Asian Cup qualifier in the United Arab Emirates,Yemen,United Arab Emirates,1,2,1102,1500,-398,T2
2024-03-21United StatesJamaica,2024-03-21,CONCACAF Nations League in the United States,Jamaica,United States,1,3,1623,1762,-139,T2
2024-03-21United StatesJamaica,2024-03-21,CONCACAF Nations League in the United States,United States,Jamaica,3,1,1762,1623,139,T1
2024-03-21WalesFinland,2024-03-21,European Championship qualifier in Wales,Wales,Finland,4,1,1696,1641,55,T1
2024-03-21WalesFinland,2024-03-21,European Championship qualifier in Wales,Finland,Wales,1,4,1641,1696,-55,T2
2024-03-22AlgeriaBolivia,2024-03-22,Friendly tournament in Algeria,Bolivia,Algeria,2,3,1612,1665,-53,T2
2024-03-22AlgeriaBolivia,2024-03-22,Friendly tournament in Algeria,Algeria,Bolivia,3,2,1665,1612,53,T1
2024-03-22AnguillaTurks and Caicos Islands,2024-03-22,World Cup qualifier in Anguilla,Turks and Caicos Islands,Anguilla,0,0,705,556,149,D
2024-03-22AnguillaTurks and Caicos Islands,2024-03-22,World Cup qualifier in Anguilla,Anguilla,Turks and Caicos Islands,0,0,556,705,-149,D
2024-03-22ArgentinaEl Salvador,2024-03-22,Friendly in the United States,Argentina,El Salvador,3,0,2138,1395,743,T1
2024-03-22ArgentinaEl Salvador,2024-03-22,Friendly in the United States,El Salvador,Argentina,0,3,1395,2138,-743,T2
2024-03-22ArmeniaKosovo,2024-03-22,Friendly in Armenia,Armenia,Kosovo,0,1,1470,1500,-30,T2
2024-03-22ArmeniaKosovo,2024-03-22,Friendly in Armenia,Kosovo,Armenia,1,0,1500,1470,30,T1
2024-03-22AzerbaijanMongolia,2024-03-22,Friendly tournament in Azerbaijan,Azerbaijan,Mongolia,1,0,1499,792,707,T1
2024-03-22AzerbaijanMongolia,2024-03-22,Friendly tournament in Azerbaijan,Mongolia,Azerbaijan,0,1,792,1499,-707,T2
2024-03-22BermudaBrunei,2024-03-22,Friendly tournament in Saudi Arabia,Bermuda,Brunei,2,0,1149,595,554,T1
2024-03-22BermudaBrunei,2024-03-22,Friendly tournament in Saudi Arabia,Brunei,Bermuda,0,2,595,1149,-554,T2
2024-03-22BotswanaRwanda,2024-03-22,Friendly tournament in Madagascar,Rwanda,Botswana,0,0,1308,1348,-40,D
2024-03-22BotswanaRwanda,2024-03-22,Friendly tournament in Madagascar,Botswana,Rwanda,0,0,1348,1308,40,D
2024-03-22BulgariaTanzania,2024-03-22,Friendly tournament in Azerbaijan,Bulgaria,Tanzania,1,0,1457,1364,93,T1
2024-03-22BulgariaTanzania,2024-03-22,Friendly tournament in Azerbaijan,Tanzania,Bulgaria,0,1,1364,1457,-93,T2
2024-03-22Central African RepublicBhutan,2024-03-22,Friendly tournament in Sri Lanka,Central African Republic,Bhutan,6,0,1306,620,686,T1
2024-03-22Central African RepublicBhutan,2024-03-22,Friendly tournament in Sri Lanka,Bhutan,Central African Republic,0,6,620,1306,-686,T2
2024-03-22ChadMauritius,2024-03-22,African Nations Cup qualifier in Cameroon,Mauritius,Chad,0,1,1044,1159,-115,T2
2024-03-22ChadMauritius,2024-03-22,African Nations Cup qualifier in Cameroon,Chad,Mauritius,1,0,1159,1044,115,T1
2024-03-22ChileAlbania,2024-03-22,Friendly in Italy,Chile,Albania,3,0,1700,1632,68,T1
2024-03-22ChileAlbania,2024-03-22,Friendly in Italy,Albania,Chile,0,3,1632,1700,-68,T2
2024-03-22ColombiaSpain,2024-03-22,Friendly in England,Colombia,Spain,1,0,1984,2033,-49,T1
2024-03-22ColombiaSpain,2024-03-22,Friendly in England,Spain,Colombia,0,1,2033,1984,49,T2
2024-03-22ComorosUganda,2024-03-22,Friendly in Morocco,Comoros,Uganda,4,0,1275,1383,-108,T1
2024-03-22ComorosUganda,2024-03-22,Friendly in Morocco,Uganda,Comoros,0,4,1383,1275,108,T2
2024-03-22EgyptNew Zealand,2024-03-22,Friendly tournament in Egypt,Egypt,New Zealand,1,0,1641,1526,115,T1
2024-03-22EgyptNew Zealand,2024-03-22,Friendly tournament in Egypt,New Zealand,Egypt,0,1,1526,1641,-115,T2
